timestamp,volume,open,last_price,low,high
1607774400,77400.61,0.9999,1.0,0.9998,1.0
1607778000,206530.93,1.0,1.0,0.9999,1.0006
1607781600,106852.33,1.0,0.9997,0.9997,1.0
1607785200,28683.85,0.9997,0.9996,0.9996,0.9998
1607788800,148870.94,0.9998,0.9997,0.9996,0.9998
1607792400,95855.18,0.9996,0.9998,0.9996,0.9998
1607796000,254968.09,0.9999,0.9997,0.9996,1.0
1607799600,176042.41,0.9997,0.9998,0.9996,0.9998
1607803200,27567.9,0.9998,0.9998,0.9996,0.9998
1607806800,98999.28,0.9998,0.9996,0.9995,0.9998
1607810400,73640.3,0.9997,0.9995,0.9995,0.9997
1607814000,60919.23,0.9995,0.9996,0.9995,0.9997
1607817600,128695.59,0.9996,0.9995,0.9994,0.9996
1607821200,41490.14,0.9995,0.9996,0.9994,0.9996
1607824800,170699.34,0.9995,0.9994,0.9993,0.9996
1607828400,56903.31,0.9993,0.9993,0.9993,0.9995
1607832000,95075.96,0.9993,0.9995,0.9993,0.9995
1607835600,89710.25,0.9994,0.9993,0.9993,0.9995
1607839200,27877.17,0.9995,0.9995,0.9993,0.9995
1607842800,1128795.84,0.9994,0.9999,0.9993,1.0013
1607846400,396119.59,1.0,0.9999,0.9997,1.0002
1607850000,502240.03,1.0,0.9997,0.9997,1.0002
1607853600,387518.11,0.9998,0.9999,0.9997,1.0003
1607857200,217155.93,1.0,0.9999,0.9999,1.0002
1607860800,517052.28,0.9999,0.9999,0.9995,1.0
1607864400,128506.69,0.9998,0.9998,0.9997,0.9999
1607868000,193314.51,0.9997,0.9998,0.9997,1.0
1607871600,65571.21,0.9998,1.0,0.9997,1.0
1607875200,508657.56,1.0001,1.0,0.9998,1.0001
1607878800,211099.88,0.9999,1.0002,0.9998,1.0003
1607882400,235823.35,1.0003,1.0004,1.0002,1.0006
1607886000,123463.97,1.0004,1.0005,1.0002,1.0005
1607889600,122690.72,1.0004,1.0003,1.0002,1.0006
1607893200,123194.94,1.0004,1.0004,1.0002,1.0005
1607896800,253609.53,1.0004,1.0003,0.9999,1.0004
1607900400,163498.55,1.0003,1.0003,1.0002,1.0006
1607904000,172258.91,1.0004,1.0003,1.0002,1.0005
1607907600,93277.63,1.0003,1.0001,0.9999,1.0004
1607911200,259327.7,1.0001,1.0,0.9998,1.0002
1607914800,247521.2,1.0,0.9999,0.9997,1.0
1607918400,166452.15,0.9999,1.0002,0.9999,1.0003
1607922000,96559.12,1.0002,1.0002,1.0002,1.0004
1607925600,153493.29,1.0002,1.0001,1.0,1.0003
1607929200,127715.57,1.0001,1.0002,1.0,1.0002
1607932800,91709.14,1.0002,1.0,1.0,1.0003
1607936400,128178.57,1.0,1.0002,1.0,1.0003
1607940000,195809.27,1.0002,1.0003,1.0001,1.0003
1607943600,34814.21,1.0002,1.0003,1.0002,1.0004
1607947200,51102.7,1.0003,1.0003,1.0002,1.0004
1607950800,98793.13,1.0003,1.0001,1.0001,1.0004
1607954400,363926.93,1.0001,1.0002,1.0001,1.0004
1607958000,372930.45,1.0002,1.0002,0.9999,1.0002
1607961600,195831.2,1.0002,1.0002,1.0,1.0003
1607965200,78016.29,1.0002,1.0003,1.0001,1.0004
1607968800,182298.6,1.0003,1.0004,1.0002,1.0004
1607972400,112549.61,1.0003,1.0003,1.0003,1.0006
1607976000,153977.54,1.0003,1.0002,1.0002,1.0004
1607979600,47092.43,1.0002,1.0002,1.0001,1.0003
1607983200,67768.42,1.0001,1.0001,1.0,1.0003
1607986800,87746.54,1.0,1.0002,1.0,1.0002
1607990400,417916.35,1.0002,0.9999,0.9999,1.0002
1607994000,144838.82,1.0,0.9999,0.9998,1.0
1607997600,228817.74,0.9998,1.0,0.9998,1.0
1608001200,118907.63,1.0,1.0002,1.0,1.0002
1608004800,351501.41,1.0002,1.0002,1.0001,1.0003
1608008400,226607.59,1.0003,1.0002,1.0002,1.0004
1608012000,310323.44,1.0003,1.0001,1.0001,1.0003
1608015600,367674.31,1.0002,1.0001,1.0,1.0003
1608019200,57049.95,1.0001,1.0003,1.0001,1.0003
1608022800,403966.79,1.0001,1.0001,1.0001,1.0005
1608026400,248668.91,1.0001,1.0003,1.0001,1.0003
1608030000,199657.3,1.0001,1.0001,0.9998,1.0002
1608033600,644597.81,1.0001,0.9999,0.9997,1.0002
1608037200,120168.08,0.9999,1.0,0.9998,1.0
1608040800,223870.35,1.0,1.0,0.9998,1.0002
1608044400,168414.71,1.0,1.0,0.9998,1.0001
1608048000,260550.51,1.0,0.9998,0.9997,1.0
1608051600,182067.68,0.9997,0.9998,0.9997,1.0
1608055200,176857.51,0.9998,0.9998,0.9997,1.0
1608058800,84297.98,0.9998,1.0,0.9998,1.0
1608062400,267211.88,1.0,0.9997,0.9997,1.0
1608066000,565782.33,0.9997,0.9998,0.9996,1.0002
1608069600,114718.65,0.9998,0.9997,0.9997,0.9999
1608073200,316185.81,0.9997,0.9996,0.9996,0.9998
1608076800,221674.97,0.9996,0.9996,0.9995,0.9997
1608080400,163997.07,0.9996,0.9997,0.9994,0.9997
1608084000,280349.44,0.9997,0.9994,0.9993,0.9997
1608087600,267936.46,0.9995,0.9997,0.9994,0.9998
1608091200,135791.84,0.9996,0.9997,0.9995,0.9997
1608094800,109662.67,0.9997,0.9997,0.9996,0.9998
1608098400,138602.8,0.9997,0.9996,0.9996,0.9999
1608102000,195847.56,0.9996,0.9996,0.9994,0.9997
1608105600,154113.93,0.9996,0.9997,0.9995,0.9997
1608109200,158598.89,0.9997,0.9998,0.9997,1.0
1608112800,458390.65,0.9998,0.9997,0.9996,1.0
1608116400,494143.59,0.9997,0.9997,0.9996,1.0001
1608120000,643816.73,0.9997,0.9998,0.9996,1.0
1608123600,734829.01,0.9999,0.9996,0.9993,1.0
1608127200,1814112.85,0.9996,0.9986,0.9986,0.9997
1608130800,1002955.96,0.9987,0.9988,0.9985,0.9992
1608134400,1009148.86,0.9988,0.9985,0.9984,0.9989
1608138000,549045.92,0.9985,0.9986,0.9985,0.9988
1608141600,443680.32,0.9986,0.9988,0.9986,0.999
1608145200,200922.13,0.9989,0.999,0.9988,0.9991
1608148800,442997.31,0.9989,0.9989,0.9987,0.999
1608152400,660365.26,0.999,0.9993,0.999,0.9993
